# 预测结果数据
# 注意: PINN问题，无δ参数
# 列: x, y, ux_pred, uy_pred, Sxx_pred, Syy_pred, Sxy_pred, ux_true, uy_true, Sxx_true, Syy_true, Sxy_true
1.000000e+00	1.000000e+00	1.271674e-02	3.043111e-03	-6.225505e-02	1.034325e-02	-2.995723e+00	-8.742278e-08	-8.742278e-08	-3.496909e-07	-6.993821e-07	-3.141593e+00
5.000000e-01	1.000000e+00	-5.460322e-03	9.983228e-01	3.988378e+00	8.000502e+00	1.565307e+00	8.742278e-08	1.000000e+00	4.000000e+00	8.000000e+00	1.570796e+00
7.500000e-01	1.000000e+00	-3.158808e-03	7.113831e-01	2.928064e+00	5.659337e+00	-1.142572e+00	-1.042506e-15	7.071068e-01	2.828426e+00	5.656854e+00	-1.110721e+00
2.500000e-01	1.000000e+00	-2.692610e-03	7.044984e-01	2.788441e+00	5.661829e+00	1.086873e+00	3.821371e-15	7.071068e-01	2.828428e+00	5.656855e+00	1.110721e+00
8.750000e-01	1.000000e+00	6.718516e-03	3.842196e-01	1.681227e+00	3.066356e+00	-2.551724e+00	-6.181726e-08	3.826833e-01	1.530732e+00	3.061466e+00	-2.561948e+00
3.750000e-01	1.000000e+00	-4.688054e-03	9.232318e-01	3.685262e+00	7.394501e+00	1.693453e+00	6.181724e-08	9.238795e-01	3.695519e+00	7.391037e+00	1.711838e+00
6.250000e-01	1.000000e+00	-6.740987e-03	9.249215e-01	3.713824e+00	7.391700e+00	4.741519e-01	6.181723e-08	9.238795e-01	3.695517e+00	7.391036e+00	5.096027e-01
1.250000e-01	1.000000e+00	3.059685e-03	3.796840e-01	1.435330e+00	3.060341e+00	3.453857e-01	-6.181724e-08	3.826835e-01	1.530735e+00	3.061468e+00	3.405058e-01
9.375000e-01	1.000000e+00	1.191062e-02	1.947653e-01	8.703278e-01	1.552947e+00	-2.925343e+00	-8.076812e-08	1.950903e-01	7.803608e-01	1.560722e+00	-2.991841e+00
4.375000e-01	1.000000e+00	-4.794449e-03	9.792407e-01	3.913628e+00	7.848744e+00	1.743858e+00	8.076812e-08	9.807853e-01	3.923142e+00	7.846282e+00	1.757674e+00
6.875000e-01	1.000000e+00	-5.664617e-03	8.340873e-01	3.379175e+00	6.651424e+00	-3.125248e-01	3.345522e-08	8.314695e-01	3.325877e+00	6.651756e+00	-2.715707e-01
1.875000e-01	1.000000e+00	-3.481209e-04	5.521042e-01	2.152314e+00	4.447808e+00	6.868173e-01	-3.345525e-08	5.555702e-01	2.222282e+00	4.444562e+00	7.049516e-01
8.125000e-01	1.000000e+00	1.069844e-03	5.599436e-01	2.363658e+00	4.441998e+00	-1.922223e+00	-3.345526e-08	5.555702e-01	2.222280e+00	4.444561e+00	-1.907187e+00
3.125000e-01	1.000000e+00	-4.171014e-03	8.304971e-01	3.306071e+00	6.653008e+00	1.454728e+00	3.345525e-08	8.314697e-01	3.325880e+00	6.651758e+00	1.473805e+00
5.625000e-01	1.000000e+00	-6.511301e-03	9.802743e-01	3.919530e+00	7.849718e+00	1.129714e+00	8.076811e-08	9.807853e-01	3.923141e+00	7.846282e+00	1.144779e+00
6.250000e-02	1.000000e+00	7.357299e-03	1.936011e-01	7.020876e-01	1.567267e+00	1.323981e-01	-8.076811e-08	1.950903e-01	7.803617e-01	1.560723e+00	8.938730e-02
9.687500e-01	1.000000e+00	1.318303e-02	9.868467e-02	4.168772e-01	7.810822e-01	-2.997062e+00	-8.574298e-08	9.801709e-02	3.920681e-01	7.841366e-01	-3.103847e+00
4.687500e-01	1.000000e+00	-5.024970e-03	9.933900e-01	3.969731e+00	7.962140e+00	1.685769e+00	8.574298e-08	9.951847e-01	3.980739e+00	7.961478e+00	1.694579e+00
7.187500e-01	1.000000e+00	-4.609823e-03	7.764949e-01	3.167648e+00	6.186065e+00	-7.278236e-01	1.705534e-08	7.730104e-01	3.092041e+00	6.184083e+00	-6.900554e-01
2.187500e-01	1.000000e+00	-1.625299e-03	6.311665e-01	2.483500e+00	5.080947e+00	8.844084e-01	-1.705533e-08	6.343933e-01	2.537575e+00	5.075147e+00	9.077950e-01
8.437500e-01	1.000000e+00	3.788084e-03	4.746061e-01	2.037495e+00	3.772408e+00	-2.262550e+00	-4.856951e-08	4.713966e-01	1.885586e+00	3.771173e+00	-2.258007e+00
